Python Pandas: How to get the row names from index of a dataframe?	df.index
List of all unique characters in a string?	""""""""""""".join(list(OrderedDict.fromkeys('aaabcabccd').keys()))"
List of all unique characters in a string?	list(set('aaabcabccd'))
List of all unique characters in a string?	""""""""""""".join(set('aaabcabccd'))"
Find rows with non zero values in a subset of columns in pandas dataframe	df.loc[(df.loc[:, (df.dtypes != object)] != 0).any(1)]
upload file with Python Mechanize	br.form.add_file(open(filename), 'text/plain', filename)
Multiple 'in' operators in Python?	all(word in d for word in ['somekey', 'someotherkey', 'somekeyggg'])
How to hide output of subprocess in Python 2.7	subprocess.check_output(['espeak', text], stderr=subprocess.STDOUT)
How to replace NaNs by preceding values in pandas DataFrame?	df.fillna(method='ffill', inplace=True)
How to create range of numbers in Python like in MATLAB	print(np.linspace(1, 3, num=4, endpoint=False))
How to create range of numbers in Python like in MATLAB	print(np.linspace(1, 3, num=5))
Symlinks on windows?	kdll.CreateSymbolicLinkW('D:\\testdirLink', 'D:\\testdir', 1)
Python: slicing a multi-dimensional array	slice = [arr[i][0:2] for i in range(0, 2)]
Upload files to Google cloud storage from appengine app	upload_url = blobstore.create_upload_url('/upload', gs_bucket_name='my_bucket')
Change directory to the directory of a Python script	os.chdir(os.path.dirname(__file__))
Call a function with argument list in python	func(*args)
Pandas DataFrame, how do i split a column into two	df['AB'].str.split(' ', 1, expand=True)
Pandas DataFrame, how do i split a column into two	df['A'], df['B'] = df['AB'].str.split(' ', 1).str
Sorting Python list based on the length of the string	print(sorted(xs, key=len))
Sorting Python list based on the length of the string	xs.sort(lambda x, y: cmp(len(x), len(y)))
Sorting Python list based on the length of the string	xs.sort(key=lambda s: len(s))
how to plot arbitrary markers on a pandas data series?	ts.plot(marker='.')
get all combination of n binary value	lst = list(itertools.product([0, 1], repeat=n))
get all combination of n binary value	lst = map(list, itertools.product([0, 1], repeat=n))
get all combination of n binary value	bin = [0, 1]<nl>[(x, y, z) for x in bin for y in bin for z in bin]
get all combination of n binary value	lst = list(itertools.product([0, 1], repeat=3))
Append string to the start of each value in a said column of a pandas dataframe (elegantly)	df['col'] = 'str' + df['col'].astype(str)
How to get a variable name as a string in Python?	dict((name, eval(name)) for name in ['some', 'list', 'of', 'vars'])
How to add a colorbar for a hist2d plot	plt.colorbar(im, ax=ax)
How to get every element in a list of list of lists?	[a for c in Cards for b in c for a in b]
Sorting dictionary keys in python	sorted(d, key=d.get)
How to count the number of occurences of `None` in a list?	print(len([x for x in lst if x is not None]))
Accessing dictionary by key in Django template	{{json.key1}}
Get unique values from a list in python	mynewlist = list(myset)
Get unique values from a list in python	set(['a', 'b', 'c', 'd'])
Python: A4 size for a plot	figure(figsize=(11.69, 8.27))
How to get everything after last slash in a URL?	url.rsplit('/', 1)
How to get everything after last slash in a URL?	url.rsplit('/', 1)[-1]
how to read a file in other directory in python	x_file = open(os.path.join(direct, '5_1.txt'), 'r')
How to create a list with the characters of a string?	list('5+6')
Flattening a list of NumPy arrays?	np.concatenate(input_list).ravel().tolist()
Converting a dict into a list	print([y for x in list(dict.items()) for y in x])
Converting a dict into a list	[y for x in list(dict.items()) for y in x]
How to pull a random record using Django's ORM?	MyModel.objects.order_by('?').first()
change current working directory in python	os.chdir('chapter3')
change current working directory in python	os.chdir('C:\\Users\\username\\Desktop\\headfirstpython\\chapter3')
change current working directory in python	os.chdir('.\\chapter3')
How to create single Python dict from a list of dicts by summing values with common keys?	dict((key, sum(d[key] for d in dictList)) for key in dictList[0])
How to sort pandas data frame using values from several columns?	df.sort(['c1', 'c2'], ascending=[True, True])
Converting string series to float list	floats = [float(x) for x in s.split()]
Converting string series to float list	floats = map(float, s.split())
"How to set ""step"" on axis X in my figure in matplotlib python 2.6.6?"	plt.xticks([1, 2, 3, 4, 5])
read from stdin	for line in fileinput.input():<nl><tab>pass
read from stdin	for line in sys.stdin:<nl><tab>pass
How to check if a value exists in a dictionary (python)	'one' in list(d.values())
How to check if a value exists in a dictionary (python)	'one' in iter(d.values())
Calling a parent class constructor from a child class in python	super(Instructor, self).__init__(name, year)
how to create a dictionary using two lists in python?	dict(zip(x, y))
Sorting a list of dicts by dict values	sorted(a, key=lambda i: list(i.values())[0], reverse=True)
Sorting a list of dicts by dict values	sorted(a, key=dict.values, reverse=True)
pandas: how to do multiple groupby-apply operations	df.groupby(level=0).agg(['sum', 'count', 'std'])
How to add multiple values to a dictionary key in python?	a.setdefault('somekey', []).append('bob')
Python - sum values in dictionary	sum(item['gold'] for item in example_list)
Python - sum values in dictionary	sum([item['gold'] for item in example_list])
Python - sum values in dictionary	sum(item['gold'] for item in myLIst)
writing string to a file on a new line everytime?	f.write('text to write\n')
writing string to a file on a new line everytime?	file.write('My String\n')
Finding consecutive segments in a pandas data frame	df.reset_index().groupby('A')['index'].apply(np.array)
Python - how to refer to relative paths of resources when working with code repository	fn = os.path.join(os.path.dirname(__file__), 'my_file')
How to retrieve an element from a set without removing it?	e = next(iter(s))
How to execute a command prompt command from python	os.system('dir c:\\')
How to auto-scroll a gtk.scrolledwindow?	self.treeview.connect('size-allocate', self.treeview_changed)
Python: Find in list	3 in [1, 2, 3]
Convert date format python	datetime.datetime.strptime('10/05/2012', '%d/%m/%Y').strftime('%Y-%m-%d')
python : how to convert string literal to raw string literal?	s = s.replace('\\', '\\\\')
Get output of python script from within python script	print(proc.communicate()[0])
Getting pandas dataframe from list of nested dictionaries	pd.concat([pd.DataFrame(l) for l in my_list], axis=1).T
Delete Column in Pandas based on Condition	df.loc[:, ((df != 0).any(axis=0))]
How to sort multidimensional array by column?	sorted(a, key=lambda x: x[1])
string to list conversion in python	[x.strip() for x in s.split(',')]
Get list item by attribute in Python	items = [item for item in container if item.attribute == value]
Python: Write a list of tuples to a file	open('filename', 'w').write('\n'.join('%s %s' % x for x in mylist))
Python regex to match multiple times	pattern = re.compile('(?:review: )?(http://url.com/(\\d+))\\s?', re.IGNORECASE)
How do I read a text file into a string variable in Python	str = open('very_Important.txt', 'r').read()
Grouping dataframes in pandas?	df.groupby(['A', 'B'])['C'].unique()
read a file line by line into a list	with open(fname) as f:<nl><tab>content = f.readlines()
read a file line by line into a list	with open('filename') as f:<nl><tab>lines = f.readlines()
read a file line by line into a list	lines = [line.rstrip('\n') for line in open('filename')]
read a file line by line into a list	with open('file.txt', 'r') as ins:<nl><tab>array = []<nl><tab>for line in ins:<nl><tab><tab>array.append(line)
Convert DataFrame column type from string to datetime	df['col'] = pd.to_datetime(df['col'])
Can a list of all member-dict keys be created from a dict of dicts using a list comprehension?	[k for d in list(foo.values()) for k in d]
Possible to get user input without inserting a new line?	print('Hello, {0}, how do you do?'.format(input('Enter name here: ')))
Create Pandas DataFrame from txt file with specific pattern	df = pd.read_csv('filename.txt', sep=';', names=['Region Name'])
Pandas: How can I use the apply() function for a single column?	df['a'] = df['a'].apply(lambda x: x + 1)
How to check whether the system is FreeBSD in a python script?	platform.system()
How to sort python list of strings of numbers	a = sorted(a, key=lambda x: float(x))
Finding words after keyword in python	re.search('name (.*)', s)
Removing _id element from Pymongo results	db.collection.find({}, {'_id': False})
How do you extract a column from a multi-dimensional array?	[row[1] for row in A]
How do you extract a column from a multi-dimensional array?	[row[0] for row in a]
Python - how to sort a list of numerical values in ascending order	sorted(['10', '3', '2'], key=int)
How can I tell if a file is a descendant of a given directory?	os.path.commonprefix(['/the/dir/', os.path.realpath(filename)]) == '/the/dir/'
Python: How to check a string for substrings from a list?	any(substring in string for substring in substring_list)
Construct pandas DataFrame from list of tuples	df = pandas.DataFrame(data, columns=['R_Number', 'C_Number', 'Avg', 'Std'])
How to find and replace nth occurence of word in a sentence using python regular expression?	re.sub('^((?:(?!cat).)*cat(?:(?!cat).)*)cat', '\\1Bull', s)
How to find and replace nth occurence of word in a sentence using python regular expression?	re.sub('^((.*?cat.*?){1})cat', '\\1Bull', s)
Sort list of strings by integer suffix in python	sorted(the_list, key=lambda k: int(k.split('_')[1]))
Sort list of strings by integer suffix in python	sorted(the_list, key=lambda x: int(x.split('_')[1]))
How to group similar items in a list?	[list(g) for _, g in itertools.groupby(test, lambda x: x.split('_')[0])]
How to group similar items in a list?	[list(g) for _, g in itertools.groupby(test, lambda x: x.partition('_')[0])]
How do I use the HTMLUnit driver with Selenium from Python?	driver.get('http://www.google.com')
Using Python's datetime module, can I get the year that UTC-11 is currently in?	(datetime.datetime.utcnow() - datetime.timedelta(hours=11)).year
How to find the difference between 3 lists that may have duplicate numbers	Counter([1, 2, 2, 2, 3]) - Counter([1, 2])
How to remove tags from a string in python using regular expressions? (NOT in HTML)	re.sub('<[^>]*>', '', mystring)
How can I unpack binary hex formatted data in Python?	data.encode('hex')
How to do a less than or equal to filter in Django queryset?	User.objects.filter(userprofile__level__gte=0)
How to use Beautiful Soup to find a tag with changing id?	soup.findAll(id=re.compile('para$'))
How to use Beautiful Soup to find a tag with changing id?	"soup.select('div[id^=""value_xxx_c_1_f_8_a_""]')"
How to delete an item in a list if it exists?	cleaned_list = [x for x in some_list if x is not thing]
user input and commandline arguments	var = input('Please enter something: ')
Add to integers in a list	foo.append(4)
Add to integers in a list	foo.append([8, 7])
Add to integers in a list	x.insert(2, 77)
Removing white space around a saved image in matplotlib	plt.savefig('test.png', bbox_inches='tight')
concatenate lists	(listone + listtwo)
concatenate lists	for item in itertools.chain(listone, listtwo):<nl><tab>pass
how do you filter pandas dataframes by multiple columns	males = df[(df[Gender] == 'Male') & (df[Year] == 2014)]
How to print backslash with Python?	print('\\')
How to replace values with None in Pandas data frame in Python?	df.replace('-', np.nan)
Delete column from pandas DataFrame	df = df.drop('column_name', 1)
Delete column from pandas DataFrame	df.drop(df.columns[[0, 1, 3]], axis=1)
Delete column from pandas DataFrame	df.drop('column_name', axis=1, inplace=True)
Disable abbreviation in argparse	parser = argparse.ArgumentParser(allow_abbrev=False)
Extract dictionary value from column in data frame	feature3 = [d.get('Feature3') for d in df.dic]
How to access pandas groupby dataframe by key	df.loc[gb.groups['foo'], ('A', 'B')]
String formatting in Python	print('[%s, %s, %s]' % (1, 2, 3))
String formatting in Python	print('[{0}, {1}, {2}]'.format(1, 2, 3))
Accessing Python dict values with the key start characters	[v for k, v in list(my_dict.items()) if 'Date' in k]
Python date string formatting	"""""""{0.month}/{0.day}/{0.year}"""""".format(my_date)"
Dropping a single (sub-) column from a MultiIndex	df.drop(('col1', 'a'), axis=1)
Dropping a single (sub-) column from a MultiIndex	df.drop('a', level=1, axis=1)
Build Dictionary in Python Loop - List and Dictionary Comprehensions	{_key: _value(_key) for _key in _container}
How to click on the text button using selenium python	browser.find_element_by_class_name('section-select-all').click()
Python - Combine two dictionaries, concatenate string values?	dict((k, d.get(k, '') + d1.get(k, '')) for k in keys)
How to generate unique equal hash for equal dictionaries?	hash(pformat(a)) == hash(pformat(b))
How to convert nested list of lists into a list of tuples in python 3.3?	list(map(tuple, [['tom', 'cat'], ['jerry', 'mouse'], ['spark', 'dog']]))
Summing across rows of Pandas Dataframe	df.groupby(['stock', 'same1', 'same2'], as_index=False)['positions'].sum()
Summing across rows of Pandas Dataframe	df.groupby(['stock', 'same1', 'same2'])['positions'].sum().reset_index()
change a string into uppercase	s.upper()
Splitting a semicolon-separated string to a dictionary, in Python	dict(item.split('=') for item in s.split(';'))
how to set cookie in python mechanize	br.addheaders = [('Cookie', 'cookiename=cookie value')]
How to remove square bracket from pandas dataframe	df['value'] = df['value'].str[0]
How to remove square bracket from pandas dataframe	df['value'] = df['value'].str.get(0)
How to remove square bracket from pandas dataframe	df['value'] = df['value'].str.strip('[]')
Python getting a string (key + value) from Python Dictionary	""""""", """""".join(['{}_{}'.format(k, v) for k, v in d.items()])"
Easier way to add multiple list items?	sum(sum(x) for x in lists)
testing whether a Numpy array contains a given row	any(np.equal(a, [1, 2]).all(1))
How do I check if all elements in a list are the same?	len(set(mylist)) == 1
How to split a string at line breaks in python?	[map(int, x.split('\t')) for x in s.rstrip().split('\r\n')]
Create a hierarchy from a dictionary of lists	t = sorted(list(a.items()), key=lambda x: x[1])
Search for string in txt file	if ('blabla' in open('example.txt').read()):<nl><tab>pass
Search for string in txt file	f = open('example.txt')<nl>s = mmap.mmap(f.fileno(), 0, access=mmap.ACCESS_READ)<nl>if (s.find('blabla') != (-1)):<nl><tab>pass
Search for string in txt file	datafile = file('example.txt')<nl>found = False<nl>for line in datafile:<nl><tab>if (blabla in line):<nl><tab><tab>return True<nl>return False
Replacing the empty strings in a string	string2.replace('', string1)[len(string1):-len(string1)]
getting every possible combination in a list	list(itertools.combinations([1, 2, 3, 4, 5, 6], 2))
Python 3: How do I get a string literal representation of a byte string?	"""""""x = {}"""""".format(x.decode('utf8')).encode('utf8')"
Checking whether a variable is an integer	isinstance(x, int)
Checking whether a variable is an integer	(type(x) == int)
Play a Sound with Python	winsound.PlaySound('sound.wav', winsound.SND_FILENAME)
How to get the n next values of a generator in a list (python)	[next(it) for _ in range(n)]
How to get the n next values of a generator in a list (python)	list(itertools.islice(it, 0, n, 1))
How can I compare two lists in python and return matches	set(a).intersection(b)
How can I compare two lists in python and return matches	[i for i, j in zip(a, b) if i == j]
How to print a list with integers without the brackets, commas and no quotes?	print(''.join(map(str, data)))
python regex: match a string with only one instance of a character	re.match('\\$[0-9]+[^\\$]*$', '$1 off delicious $5 ham.')
How to import a module in Python with importlib.import_module	importlib.import_module('.c', 'a.b')
How to import a module in Python with importlib.import_module	importlib.import_module('a.b.c')
how to convert 2d list to 2d numpy array?	a = np.array(a)
Python regular expression for Beautiful Soup	soup.find_all('div', class_=re.compile('comment-'))
A sequence of empty lists of length n in Python?	[[] for _ in range(n)]
create dictionary from list of variables	dict((k, globals()[k]) for k in ('foo', 'bar'))
How to get two random records with Django	MyModel.objects.order_by('?')[:2]
How to use a dot in Python format strings?	"""""""Hello {user[name]}"""""".format(**{'user': {'name': 'Markus'}})"
Python: using a dict to speed sorting of a list of tuples	list_dict = {t[0]: t for t in tuple_list}
Generate random integers between 0 and 9	randint(0, 9)
Generate random integers between 0 and 9	random.randint(a, b)
Generate random integers between 0 and 9	print((random.randint(0, 9)))
Reverse a string in Python two characters at a time (Network byte order)	""""""""""""".join(reversed([a[i:i + 2] for i in range(0, len(a), 2)]))"
How to transform a time series pandas dataframe using the index attributes?	pd.pivot_table(df, index=df.index.date, columns=df.index.time, values='Close')
How to check if all elements of a list matches a condition?	any(item[2] == 0 for item in items)
How to check if all elements of a list matches a condition?	[x for x in items if x[2] == 0]
Python: sorting dictionary of dictionaries	sorted(list(dic.items()), key=lambda x: x[1]['Fisher'], reverse=True)
Logarithmic y-axis bins in python	plt.yscale('log', nonposy='clip')
extract digits in a simple way from a python string	map(int, re.findall('\\d+', s))
How can I list the contents of a directory in Python?	os.listdir('/home/username/www/')
How can I list the contents of a directory in Python?	os.listdir('path')
How to merge two DataFrames into single matching the column values	pd.concat([distancesDF, datesDF.dates], axis=1)
Python How to get every first element in 2 Dimensional List	[x[0] for x in a]
Python How to get every first element in 2 Dimensional List	[i[0] for i in a]
Regular expression to remove line breaks	re.sub('(?<=[a-z])\\r?\\n', ' ', textblock)
Reading utf-8 characters from a gzip file in python	gzip.open('file.gz', 'rt', encoding='utf-8')
Can Python test the membership of multiple values in a list?	set(['a', 'b']).issubset(['b', 'a', 'foo', 'bar'])
Can Python test the membership of multiple values in a list?	all(x in ['b', 'a', 'foo', 'bar'] for x in ['a', 'b'])
Remove specific characters from a string	line.translate(None, '!@#$')
Remove specific characters from a string	line = re.sub('[!@#$]', '', line)
Remove specific characters from a string	string.replace('1', '')
Remove specific characters from a string	a = a.replace(char, '')
Remove specific characters from a string	a = a.replace(char, '')
Remove specific characters from a string	line = line.translate(string.maketrans('', ''), '!@#$')
How to binarize the values in a pandas DataFrame?	pd.concat([df, pd.get_dummies(df, '', '').astype(int)], axis=1)[order]
Storing a collection of integers in a list	[3, 4, 1, 2]
Is it possible to define global variables in a function in Python	globals()['something'] = 'bob'
I'm looking for a pythonic way to insert a space before capital letters	re.sub('([a-z](?=[A-Z])|[A-Z](?=[A-Z][a-z]))', '\\1 ', text)
How can I convert Unicode to uppercase to print it?	print('ex\xe1mple'.upper())
Remove string from list if from substring list	[l.split('\\')[-1] for l in list_dirs]
What's the Pythonic way to combine two sequences into a dictionary?	dict(zip(keys, values))
How to Customize the time format for Python logging?	formatter = logging.Formatter('%(asctime)s;%(levelname)s;%(message)s')
Python Regex replace	"new_string = re.sub('""(\\d+),(\\d+)""', '\\1.\\2', original_string)"
Can a python script execute a function inside a bash script?	subprocess.call('test.sh otherfunc')
Can a python script execute a function inside a bash script?	subprocess.Popen(['bash', '-c', '. foo.sh; go'])
A simple way to remove multiple spaces in a string in Python	""""""" """""".join(foo.split())"
How to convert decimal to binary list in python	list('{0:0b}'.format(8))
How to convert decimal to binary list in python	[int(x) for x in list('{0:0b}'.format(8))]
How to convert decimal to binary list in python	[int(x) for x in bin(8)[2:]]
"Is it possible to take an ordered ""slice"" of a dictionary in Python based on a list of keys?"	dict(zip(my_list, map(my_dictionary.get, my_list)))
Numpy: cartesian product of x and y array points into single array of 2D points	numpy.dstack(numpy.meshgrid(x, y)).reshape(-1, 2)
Selenium Webdriver - NoSuchElementExceptions	driver.implicitly_wait(60)
Selenium Webdriver - NoSuchElementExceptions	driver.switch_to_frame('frameName')
Format time string in Python 3.3	time.strftime('{%Y-%m-%d %H:%M:%S}')
How do I sort a Python list of time values?	sorted(['14:10:01', '03:12:08'])
Regex for location matching - Python	re.findall('(?:\\w+(?:\\s+\\w+)*,\\s)+(?:\\w+(?:\\s\\w+)*)', x)
Pandas: How can I remove duplicate rows from DataFrame and calculate their frequency?	df1.groupby(['key', 'year']).size().reset_index()
How do I iterate over a Python dictionary, ordered by values?	sorted(list(dictionary.items()), key=operator.itemgetter(1))
How do I iterate over a Python dictionary, ordered by values?	sorted(iter(d.items()), key=lambda x: x[1])
How do I iterate over a Python dictionary, ordered by values?	sorted(list(dictionary.items()), key=lambda x: x[1])
How to split 1D array into 2D array in NumPy by splitting the array at the last element?	np.split(a, [-1])
Python pandas - grouping by and summarizing on a field	df.pivot(index='order', columns='sample')
selecting across multiple columns with python pandas?	df[(df['A'] > 1) | (df['B'] < -1)]
Zip with list output instead of tuple	[list(a) for a in zip([1, 2, 3], [4, 5, 6], [7, 8, 9])]
Select rows from a DataFrame based on values in a column in pandas	print(df.loc[df['A'] == 'foo'])
Select rows from a DataFrame based on values in a column in pandas	df.loc[df['column_name'] != some_value]
Select rows from a DataFrame based on values in a column in pandas	df.loc[~df['column_name'].isin(some_values)]
Select rows from a DataFrame based on values in a column in pandas	df.loc[df['column_name'] == some_value]
Select rows from a DataFrame based on values in a column in pandas	print(df.loc[df['B'].isin(['one', 'three'])])
How to repeat individual characters in strings in Python	""""""""""""".join(map(lambda x: x * 7, 'map'))"
Delete a file or folder	os.rmdir()
Delete a file or folder	shutil.rmtree(path, ignore_errors=False, onerror=None)
Delete a file or folder	os.removedirs(name)
How to add an extra row to a pandas dataframe	df.loc[len(df)] = ['8/19/2014', 'Jun', 'Fly', '98765']
listing files from a directory using glob python	glob.glob('*')
listing files from a directory using glob python	glob.glob('[!hello]*.txt')
listing files from a directory using glob python	glob.glob('hello*.txt')
test a boolean expression in a Python string	eval('20<30')
Python copy a list of lists	new_list = [x[:] for x in old_list]
Convert scientific notation to decimal - python	"""""""{:.50f}"""""".format(float(a[0] / a[1]))"
How to remove 0's converting pandas dataframe to record	df.to_sparse(0)
python - readable list of objects	print([obj.attr for obj in my_list_of_objs])
get count of values associated with key in dict python	sum(1 if d['success'] else 0 for d in s)
get count of values associated with key in dict python	sum(d['success'] for d in s)
get path from a module name	imp.find_module('os')[1]
get the logical xor of two variables	(bool(a) != bool(b))
get the logical xor of two variables	((a and (not b)) or ((not a) and b))
get the logical xor of two variables	(bool(a) ^ bool(b))
get the logical xor of two variables	xor(bool(a), bool(b))
get the logical xor of two variables	return (bool(str1) ^ bool(str2))
How to alphabetically sort array of dictionaries on single key?	my_list.sort(key=operator.itemgetter('name'))
Python: Split string by list of separators	re.split('\\s*,\\s*|\\s*;\\s*', 'a , b; cdf')
Python: Split string by list of separators	[t.strip() for s in string.split(',') for t in s.split(';')]
lambda in python	f = lambda x, y: x + y
Creating a list of objects in Python	instancelist = [MyClass() for i in range(29)]
Python 2.7: making a dictionary object from a specially-formatted list object	{f[i + 1]: [f[i], f[i + 2]] for i in range(0, len(f), 3)}
Shortest way to convert these bytes to int in python?	struct.unpack('>q', s)[0]
How can I concatenate a Series onto a DataFrame with Pandas?	pd.concat([students, pd.DataFrame(marks)], axis=1)
Custom Python list sorting	alist.sort(key=lambda x: x.foo)
How to get only div with id ending with a certain value in Beautiful Soup?	soup.select('div[id$=_answer]')
How can I solve system of linear equations in SymPy?	linsolve(Matrix(([1, 1, 1, 1], [1, 1, 2, 3])), (x, y, z))
best way to extract subset of key-value pairs from python dictionary object	{k: bigdict[k] for k in list(bigdict.keys()) & {'l', 'm', 'n'}}
best way to extract subset of key-value pairs from python dictionary object	dict((k, bigdict[k]) for k in ('l', 'm', 'n'))
best way to extract subset of key-value pairs from python dictionary object	{k: bigdict.get(k, None) for k in ('l', 'm', 'n')}
best way to extract subset of key-value pairs from python dictionary object	{k: bigdict[k] for k in ('l', 'm', 'n')}
Get contents of entire page using Selenium	driver.page_source
Extracting specific columns in numpy array	data[:, ([1, 9])]
Remove string between 2 characters from text string	re.sub('\\[.*?\\]', '', 'abcd[e]yth[ac]ytwec')
How can I resize the root window in Tkinter?	root.geometry('500x500')
How to capture the entire string while using 'lookaround' with chars in regex?	re.findall('\\b(?:b+a)+b+\\b', mystring)
in Python, how to convert list of float numbers to string with certain format?	str_list = [tuple('{0:.8e}'.format(flt) for flt in sublist) for sublist in lst]
in Python, how to convert list of float numbers to string with certain format?	str_list = [['{0:.8e}'.format(flt) for flt in sublist] for sublist in lst]
Getting the first elements per row in an array in Python?	t = tuple(x[0] for x in s)
How to obtain the day of the week in a 3 letter format from a datetime object in python?	datetime.datetime.now().strftime('%a')
"get the <a href=""http://en.wikipedia.org/wiki/ASCII"" rel=""nofollow noreferrer"">ASCII</a> value of a character as an int"	ord('a')
"get the <a href=""http://en.wikipedia.org/wiki/ASCII"" rel=""nofollow noreferrer"">ASCII</a> value of a character as an int"	ord('\u3042')
"get the <a href=""http://en.wikipedia.org/wiki/ASCII"" rel=""nofollow noreferrer"">ASCII</a> value of a character as an int"	ord()
decode JSON	json.load(u)
Deleting mulitple columns in Pandas	yourdf.drop(['columnheading1', 'columnheading2'], axis=1, inplace=True)
How to read formatted input in python?	[s.strip() for s in input().split(',')]
Convert binary to list of digits Python	[int(d) for d in str(bin(x))[2:]]
How to get a max string length in nested lists	max(len(word) for word in i)
How to get a max string length in nested lists	len(max(i, key=len))
Python: How to Redirect Output with Subprocess?	os.system(my_cmd)
How do I sort a list of strings in Python?	mylist.sort(key=lambda x: x.lower())
How do I sort a list of strings in Python?	mylist.sort(key=str.lower)
How do I sort a list of strings in Python?	mylist.sort()
How do I sort a list of strings in Python?	list.sort()
set multi index of an existing data frame in pandas	df.set_index(['Company', 'date'], inplace=True)
How can I use a string with the same name of an object in Python to access the object itself?	getattr(your_obj, x)
Remove the first word in a Python string?	s.split(' ', 1)[1]
How to save Xlsxwriter file in certain path?	workbook = xlsxwriter.Workbook('app/smth1/smth2/Expenses01.xlsx')
How to save Xlsxwriter file in certain path?	workbook = xlsxwriter.Workbook('C:/Users/Steven/Documents/demo.xlsx')
How to change legend size with matplotlib.pyplot	pyplot.legend(loc=2, fontsize='x-small')
How to change legend size with matplotlib.pyplot	plot.legend(loc=2, prop={'size': 6})
How do you split a list into evenly sized chunks?	[l[i:i + n] for i in range(0, len(l), n)]
How do you split a list into evenly sized chunks?	[l[i:i + n] for i in range(0, len(l), n)]
How to check if character exists in DataFrame cell	df['a'].str.contains('-')
Python Regex - Remove special characters but preserve apostraphes	"re.sub(""[^\\w' ]"", '', ""doesn't this mean it -technically- works?"")"
find all digits between a character in python	print(re.findall('\\d+', '\n'.join(re.findall('\xab([\\s\\S]*?)\xbb', text))))
Use index in pandas to plot data	monthly_mean.reset_index().plot(x='index', y='A')
How to get data from command line from within a Python program?	"subprocess.check_output('echo ""foo""', shell=True)"
Easy way to convert a unicode list to a list containing python strings?	[x.encode('UTF8') for x in EmployeeList]
pandas: combine two columns in a DataFrame	pandas.concat([df['foo'].dropna(), df['bar'].dropna()]).reindex_like(df)
How can I generate a list of consecutive numbers?	list(range(9))
"How to make a Python string out of non-ascii ""bytes"""	""""""""""""".join(chr(i) for i in myintegers)"
Using inheritance in python	super(Executive, self).__init__(*args)
Removing items from unnamed lists in Python	[item for item in my_sequence if item != 'item']
randomly select an item from a list	random.choice(foo)
Python Check if all of the following items is in a list	set(['a', 'b']).issubset(['a', 'b', 'c'])
Python Check if all of the following items is in a list	set(['a', 'b']).issubset(set(l))
pass a string into subprocess.Popen	p = Popen(['grep', 'f'], stdout=PIPE, stdin=PIPE, stderr=STDOUT)<nl>grep_stdout = p.communicate(input='one\ntwo\nthree\nfour\nfive\nsix\n')[0]
pass a string into subprocess.Popen	p = subprocess.Popen(['grep', 'f'], stdout=subprocess.PIPE, stdin=subprocess.PIPE)<nl>p.stdin.write('one\ntwo\nthree\nfour\nfive\nsix\n')<nl>p.communicate()[0]<nl>p.stdin.close()
Most pythonic way to convert a list of tuples	[list(t) for t in zip(*list_of_tuples)]
Most pythonic way to convert a list of tuples	zip(*list_of_tuples)
simple/efficient way to expand a pandas dataframe	pd.merge(y, x, on='k')[['a', 'b', 'y']]
Splitting string and removing whitespace Python	[item.strip() for item in my_string.split(',')]
Get all object attributes	print((obj.__dict__))
Get all object attributes	dir()
Get all object attributes	dir()
How to center a window with PyGObject	window.set_position(Gtk.WindowPosition.CENTER)
how to change the size of the sci notation above the y axis in matplotlib?	plt.rc('font', **{'size': '30'})
Python pandas: check if any value is NaN in DataFrame	df.isnull().values.any()
Python - use list as function parameters	some_func(*params)
How to decode encodeURIComponent in GAE (python)?	urllib.parse.unquote(h.path.encode('utf-8')).decode('utf-8')
Percentage match in pandas Dataframe	(trace_df['ratio'] > 0).mean()
How to convert a tuple to a string in Python?	emaillist = '\n'.join(item[0] for item in queryresult)
How to convert a tuple to a string in Python?	[item[0] for item in queryresult]
How to convert a tuple to a string in Python?	emaillist = '\n'.join([item[0] for item in queryresult])
Python get focused entry name	print(('focus object class:', window2.focus_get().__class__))
How to declare an array in python	a = [0] * 10000
How can I remove duplicate words in a string with Python?	print(' '.join(sorted(set(words), key=words.index)))
How to generate random numbers that are different?	random.sample(range(1, 50), 6)
How to generate random numbers that are different?	random.sample(range(1, 50), 6)
Dictionary to lowercase in Python	{k.lower(): v.lower() for k, v in list({'My Key': 'My Value'}.items())}
Dictionary to lowercase in Python	dict((k.lower(), v) for k, v in {'My Key': 'My Value'}.items())
Dictionary to lowercase in Python	dict((k.lower(), v.lower()) for k, v in {'My Key': 'My Value'}.items())
sorting list of list in python	[sorted(item) for item in data]
Is there a way to get a list of column names in sqlite?	names = list(map(lambda x: x[0], cursor.description))
finding out absolute path to a file from python	os.path.abspath(__file__)
how to sort 2d array by row in python?	sorted(matrix, key=itemgetter(1))
Finding index of the same elements in a list	[index for index, letter in enumerate(word) if letter == 'e']
How to print container object with unicode-containing values?	print(str(x).decode('raw_unicode_escape'))
Python regular expressions - how to capture multiple groups from a wildcard expression?	re.findall('\\w', 'abcdefg')
check whether a file exists	os.path.isfile(fname)
check whether a file exists	my_file = Path('/path/to/file')<nl>if my_file.is_file():<nl><tab>pass
check whether a file exists	os.path.exists(file_path)
check whether a file exists	print(os.path.isfile('/etc/password.txt'))
check whether a file exists	print(os.path.isfile('/etc'))
check whether a file exists	print(os.path.exists('/does/not/exist'))
